actualisation: forward -> 4	nouvelle position: (953 ; 368)
actualisation: forward -> 6	nouvelle position: (959 ; 368)
actualisation: forward -> 8	nouvelle position: (967 ; 368)
actualisation: down -> 3	nouvelle position: (967 ; 371)
actualisation: down -> 3	nouvelle position: (967 ; 374)
actualisation: down -> 4	nouvelle position: (967 ; 378)
actualisation: up -> 1	nouvelle position: (967 ; 377)
actualisation: forward -> 3	nouvelle position: (970 ; 377)
actualisation: down -> 2	nouvelle position: (970 ; 379)
actualisation: down -> 3	nouvelle position: (970 ; 382)
actualisation: down -> 9	nouvelle position: (970 ; 391)
actualisation: down -> 3	nouvelle position: (970 ; 394)
actualisation: down -> 8	nouvelle position: (970 ; 402)
actualisation: down -> 1	nouvelle position: (970 ; 403)
actualisation: down -> 6	nouvelle position: (970 ; 409)
actualisation: forward -> 5	nouvelle position: (975 ; 409)
actualisation: down -> 5	nouvelle position: (975 ; 414)
actualisation: down -> 7	nouvelle position: (975 ; 421)
actualisation: up -> 3	nouvelle position: (975 ; 418)
actualisation: forward -> 5	nouvelle position: (980 ; 418)
actualisation: down -> 7	nouvelle position: (980 ; 425)
actualisation: down -> 7	nouvelle position: (980 ; 432)
actualisation: forward -> 6	nouvelle position: (986 ; 432)
actualisation: down -> 6	nouvelle position: (986 ; 438)
actualisation: up -> 6	nouvelle position: (986 ; 432)
actualisation: forward -> 2	nouvelle position: (988 ; 432)
actualisation: up -> 9	nouvelle position: (988 ; 423)
actualisation: down -> 3	nouvelle position: (988 ; 426)
actualisation: forward -> 3	nouvelle position: (991 ; 426)
actualisation: forward -> 4	nouvelle position: (995 ; 426)
actualisation: up -> 6	nouvelle position: (995 ; 420)
actualisation: down -> 7	nouvelle position: (995 ; 427)
actualisation: forward -> 1	nouvelle position: (996 ; 427)
actualisation: up -> 8	nouvelle position: (996 ; 419)
actualisation: forward -> 3	nouvelle position: (999 ; 419)
actualisation: down -> 1	nouvelle position: (999 ; 420)
actualisation: forward -> 6	nouvelle position: (1005 ; 420)
actualisation: forward -> 7	nouvelle position: (1012 ; 420)
actualisation: down -> 5	nouvelle position: (1012 ; 425)
actualisation: down -> 6	nouvelle position: (1012 ; 431)
actualisation: down -> 8	nouvelle position: (1012 ; 439)
actualisation: up -> 6	nouvelle position: (1012 ; 433)
actualisation: down -> 4	nouvelle position: (1012 ; 437)
actualisation: down -> 5	nouvelle position: (1012 ; 442)
actualisation: down -> 1	nouvelle position: (1012 ; 443)
actualisation: up -> 1	nouvelle position: (1012 ; 442)
actualisation: up -> 9	nouvelle position: (1012 ; 433)
actualisation: up -> 4	nouvelle position: (1012 ; 429)
actualisation: forward -> 2	nouvelle position: (1014 ; 429)
actualisation: down -> 5	nouvelle position: (1014 ; 434)
actualisation: down -> 7	nouvelle position: (1014 ; 441)
actualisation: forward -> 5	nouvelle position: (1019 ; 441)
actualisation: forward -> 2	nouvelle position: (1021 ; 441)
actualisation: up -> 1	nouvelle position: (1021 ; 440)
actualisation: down -> 7	nouvelle position: (1021 ; 447)
actualisation: up -> 6	nouvelle position: (1021 ; 441)
actualisation: forward -> 5	nouvelle position: (1026 ; 441)
actualisation: down -> 5	nouvelle position: (1026 ; 446)
actualisation: down -> 9	nouvelle position: (1026 ; 455)
actualisation: up -> 4	nouvelle position: (1026 ; 451)
actualisation: down -> 6	nouvelle position: (1026 ; 457)
actualisation: forward -> 8	nouvelle position: (1034 ; 457)
actualisation: down -> 5	nouvelle position: (1034 ; 462)
actualisation: forward -> 6	nouvelle position: (1040 ; 462)
actualisation: forward -> 1	nouvelle position: (1041 ; 462)
actualisation: forward -> 5	nouvelle position: (1046 ; 462)
actualisation: forward -> 4	nouvelle position: (1050 ; 462)
actualisation: down -> 2	nouvelle position: (1050 ; 464)
actualisation: down -> 7	nouvelle position: (1050 ; 471)
actualisation: up -> 7	nouvelle position: (1050 ; 464)
actualisation: down -> 9	nouvelle position: (1050 ; 473)
actualisation: down -> 7	nouvelle position: (1050 ; 480)
actualisation: up -> 4	nouvelle position: (1050 ; 476)
actualisation: down -> 3	nouvelle position: (1050 ; 479)
actualisation: up -> 9	nouvelle position: (1050 ; 470)
actualisation: forward -> 3	nouvelle position: (1053 ; 470)
actualisation: up -> 1	nouvelle position: (1053 ; 469)
actualisation: up -> 7	nouvelle position: (1053 ; 462)
actualisation: forward -> 4	nouvelle position: (1057 ; 462)
actualisation: forward -> 6	nouvelle position: (1063 ; 462)
actualisation: up -> 2	nouvelle position: (1063 ; 460)
actualisation: forward -> 2	nouvelle position: (1065 ; 460)
actualisation: forward -> 4	nouvelle position: (1069 ; 460)
actualisation: down -> 6	nouvelle position: (1069 ; 466)
actualisation: forward -> 4	nouvelle position: (1073 ; 466)
actualisation: forward -> 6	nouvelle position: (1079 ; 466)
actualisation: forward -> 9	nouvelle position: (1088 ; 466)
actualisation: forward -> 4	nouvelle position: (1092 ; 466)
actualisation: forward -> 8	nouvelle position: (1100 ; 466)
actualisation: up -> 9	nouvelle position: (1100 ; 457)
actualisation: up -> 4	nouvelle position: (1100 ; 453)
actualisation: forward -> 1	nouvelle position: (1101 ; 453)
actualisation: forward -> 3	nouvelle position: (1104 ; 453)
actualisation: down -> 5	nouvelle position: (1104 ; 458)
actualisation: down -> 4	nouvelle position: (1104 ; 462)
actualisation: up -> 6	nouvelle position: (1104 ; 456)
actualisation: up -> 2	nouvelle position: (1104 ; 454)
actualisation: forward -> 9	nouvelle position: (1113 ; 454)
actualisation: up -> 9	nouvelle position: (1113 ; 445)
actualisation: up -> 2	nouvelle position: (1113 ; 443)
actualisation: forward -> 6	nouvelle position: (1119 ; 443)
actualisation: down -> 5	nouvelle position: (1119 ; 448)
actualisation: up -> 7	nouvelle position: (1119 ; 441)
actualisation: forward -> 3	nouvelle position: (1122 ; 441)
actualisation: forward -> 4	nouvelle position: (1126 ; 441)
actualisation: down -> 5	nouvelle position: (1126 ; 446)
actualisation: up -> 8	nouvelle position: (1126 ; 438)
actualisation: forward -> 7	nouvelle position: (1133 ; 438)
actualisation: forward -> 3	nouvelle position: (1136 ; 438)
actualisation: up -> 5	nouvelle position: (1136 ; 433)
actualisation: down -> 7	nouvelle position: (1136 ; 440)
actualisation: down -> 6	nouvelle position: (1136 ; 446)
actualisation: forward -> 9	nouvelle position: (1145 ; 446)
actualisation: up -> 2	nouvelle position: (1145 ; 444)
actualisation: forward -> 5	nouvelle position: (1150 ; 444)
actualisation: down -> 2	nouvelle position: (1150 ; 446)
actualisation: down -> 9	nouvelle position: (1150 ; 455)
actualisation: forward -> 1	nouvelle position: (1151 ; 455)
actualisation: down -> 4	nouvelle position: (1151 ; 459)
actualisation: forward -> 3	nouvelle position: (1154 ; 459)
actualisation: up -> 9	nouvelle position: (1154 ; 450)
actualisation: down -> 2	nouvelle position: (1154 ; 452)
actualisation: up -> 5	nouvelle position: (1154 ; 447)
actualisation: down -> 8	nouvelle position: (1154 ; 455)
actualisation: forward -> 1	nouvelle position: (1155 ; 455)
actualisation: up -> 9	nouvelle position: (1155 ; 446)
actualisation: up -> 7	nouvelle position: (1155 ; 439)
actualisation: up -> 1	nouvelle position: (1155 ; 438)
actualisation: forward -> 7	nouvelle position: (1162 ; 438)
actualisation: forward -> 1	nouvelle position: (1163 ; 438)
actualisation: forward -> 7	nouvelle position: (1170 ; 438)
actualisation: down -> 2	nouvelle position: (1170 ; 440)
actualisation: up -> 6	nouvelle position: (1170 ; 434)
actualisation: forward -> 6	nouvelle position: (1176 ; 434)
actualisation: down -> 1	nouvelle position: (1176 ; 435)
actualisation: forward -> 1	nouvelle position: (1177 ; 435)
actualisation: down -> 7	nouvelle position: (1177 ; 442)
actualisation: down -> 9	nouvelle position: (1177 ; 451)
actualisation: forward -> 9	nouvelle position: (1186 ; 451)
actualisation: up -> 3	nouvelle position: (1186 ; 448)
actualisation: forward -> 3	nouvelle position: (1189 ; 448)
actualisation: down -> 1	nouvelle position: (1189 ; 449)
actualisation: forward -> 1	nouvelle position: (1190 ; 449)
actualisation: forward -> 9	nouvelle position: (1199 ; 449)
actualisation: down -> 7	nouvelle position: (1199 ; 456)
actualisation: forward -> 2	nouvelle position: (1201 ; 456)
actualisation: down -> 7	nouvelle position: (1201 ; 463)
actualisation: forward -> 2	nouvelle position: (1203 ; 463)
actualisation: forward -> 4	nouvelle position: (1207 ; 463)
actualisation: down -> 5	nouvelle position: (1207 ; 468)
actualisation: down -> 5	nouvelle position: (1207 ; 473)
actualisation: forward -> 5	nouvelle position: (1212 ; 473)
actualisation: down -> 9	nouvelle position: (1212 ; 482)
actualisation: down -> 4	nouvelle position: (1212 ; 486)
actualisation: forward -> 3	nouvelle position: (1215 ; 486)
actualisation: down -> 4	nouvelle position: (1215 ; 490)
actualisation: down -> 3	nouvelle position: (1215 ; 493)
actualisation: down -> 3	nouvelle position: (1215 ; 496)
actualisation: down -> 2	nouvelle position: (1215 ; 498)
actualisation: forward -> 1	nouvelle position: (1216 ; 498)
actualisation: up -> 8	nouvelle position: (1216 ; 490)
actualisation: forward -> 1	nouvelle position: (1217 ; 490)
actualisation: forward -> 5	nouvelle position: (1222 ; 490)
actualisation: forward -> 1	nouvelle position: (1223 ; 490)
actualisation: forward -> 2	nouvelle position: (1225 ; 490)
actualisation: forward -> 4	nouvelle position: (1229 ; 490)
actualisation: forward -> 6	nouvelle position: (1235 ; 490)
actualisation: forward -> 8	nouvelle position: (1243 ; 490)
actualisation: forward -> 7	nouvelle position: (1250 ; 490)
actualisation: down -> 5	nouvelle position: (1250 ; 495)
actualisation: up -> 6	nouvelle position: (1250 ; 489)
actualisation: forward -> 8	nouvelle position: (1258 ; 489)
actualisation: down -> 9	nouvelle position: (1258 ; 498)
actualisation: up -> 3	nouvelle position: (1258 ; 495)
actualisation: up -> 2	nouvelle position: (1258 ; 493)
actualisation: down -> 4	nouvelle position: (1258 ; 497)
actualisation: up -> 1	nouvelle position: (1258 ; 496)
actualisation: forward -> 6	nouvelle position: (1264 ; 496)
actualisation: up -> 6	nouvelle position: (1264 ; 490)
actualisation: forward -> 9	nouvelle position: (1273 ; 490)
actualisation: forward -> 3	nouvelle position: (1276 ; 490)
actualisation: down -> 3	nouvelle position: (1276 ; 493)
actualisation: down -> 5	nouvelle position: (1276 ; 498)
actualisation: forward -> 6	nouvelle position: (1282 ; 498)
actualisation: down -> 6	nouvelle position: (1282 ; 504)
actualisation: down -> 4	nouvelle position: (1282 ; 508)
actualisation: up -> 6	nouvelle position: (1282 ; 502)
actualisation: forward -> 4	nouvelle position: (1286 ; 502)
actualisation: up -> 8	nouvelle position: (1286 ; 494)
actualisation: down -> 4	nouvelle position: (1286 ; 498)
actualisation: down -> 8	nouvelle position: (1286 ; 506)
actualisation: down -> 3	nouvelle position: (1286 ; 509)
actualisation: down -> 1	nouvelle position: (1286 ; 510)
actualisation: down -> 6	nouvelle position: (1286 ; 516)
actualisation: down -> 7	nouvelle position: (1286 ; 523)
actualisation: down -> 8	nouvelle position: (1286 ; 531)
actualisation: down -> 2	nouvelle position: (1286 ; 533)
actualisation: down -> 5	nouvelle position: (1286 ; 538)
actualisation: forward -> 4	nouvelle position: (1290 ; 538)
actualisation: forward -> 6	nouvelle position: (1296 ; 538)
actualisation: forward -> 7	nouvelle position: (1303 ; 538)
actualisation: down -> 1	nouvelle position: (1303 ; 539)
actualisation: down -> 5	nouvelle position: (1303 ; 544)
actualisation: forward -> 9	nouvelle position: (1312 ; 544)
actualisation: down -> 6	nouvelle position: (1312 ; 550)
actualisation: forward -> 6	nouvelle position: (1318 ; 550)
actualisation: forward -> 7	nouvelle position: (1325 ; 550)
actualisation: forward -> 4	nouvelle position: (1329 ; 550)
actualisation: forward -> 2	nouvelle position: (1331 ; 550)
actualisation: forward -> 2	nouvelle position: (1333 ; 550)
actualisation: up -> 6	nouvelle position: (1333 ; 544)
actualisation: forward -> 9	nouvelle position: (1342 ; 544)
actualisation: up -> 6	nouvelle position: (1342 ; 538)
actualisation: down -> 1	nouvelle position: (1342 ; 539)
actualisation: forward -> 4	nouvelle position: (1346 ; 539)
actualisation: down -> 2	nouvelle position: (1346 ; 541)
actualisation: up -> 3	nouvelle position: (1346 ; 538)
actualisation: forward -> 5	nouvelle position: (1351 ; 538)
actualisation: up -> 1	nouvelle position: (1351 ; 537)
actualisation: forward -> 4	nouvelle position: (1355 ; 537)
actualisation: forward -> 4	nouvelle position: (1359 ; 537)
actualisation: up -> 4	nouvelle position: (1359 ; 533)
actualisation: down -> 7	nouvelle position: (1359 ; 540)
actualisation: down -> 5	nouvelle position: (1359 ; 545)
actualisation: up -> 4	nouvelle position: (1359 ; 541)
actualisation: forward -> 5	nouvelle position: (1364 ; 541)
actualisation: up -> 8	nouvelle position: (1364 ; 533)
actualisation: up -> 4	nouvelle position: (1364 ; 529)
actualisation: up -> 2	nouvelle position: (1364 ; 527)
actualisation: up -> 8	nouvelle position: (1364 ; 519)
actualisation: forward -> 6	nouvelle position: (1370 ; 519)
actualisation: down -> 9	nouvelle position: (1370 ; 528)
actualisation: down -> 8	nouvelle position: (1370 ; 536)
actualisation: down -> 4	nouvelle position: (1370 ; 540)
actualisation: down -> 4	nouvelle position: (1370 ; 544)
actualisation: up -> 9	nouvelle position: (1370 ; 535)
actualisation: forward -> 4	nouvelle position: (1374 ; 535)
actualisation: forward -> 5	nouvelle position: (1379 ; 535)
actualisation: forward -> 4	nouvelle position: (1383 ; 535)
actualisation: forward -> 9	nouvelle position: (1392 ; 535)
actualisation: down -> 7	nouvelle position: (1392 ; 542)
actualisation: down -> 4	nouvelle position: (1392 ; 546)
actualisation: down -> 3	nouvelle position: (1392 ; 549)
actualisation: down -> 7	nouvelle position: (1392 ; 556)
actualisation: forward -> 3	nouvelle position: (1395 ; 556)
actualisation: forward -> 1	nouvelle position: (1396 ; 556)
actualisation: down -> 1	nouvelle position: (1396 ; 557)
actualisation: forward -> 5	nouvelle position: (1401 ; 557)
actualisation: forward -> 6	nouvelle position: (1407 ; 557)
actualisation: down -> 1	nouvelle position: (1407 ; 558)
actualisation: forward -> 3	nouvelle position: (1410 ; 558)
actualisation: down -> 7	nouvelle position: (1410 ; 565)
actualisation: up -> 4	nouvelle position: (1410 ; 561)
actualisation: forward -> 4	nouvelle position: (1414 ; 561)
actualisation: forward -> 7	nouvelle position: (1421 ; 561)
actualisation: up -> 1	nouvelle position: (1421 ; 560)
actualisation: up -> 9	nouvelle position: (1421 ; 551)
actualisation: down -> 7	nouvelle position: (1421 ; 558)
actualisation: down -> 5	nouvelle position: (1421 ; 563)
actualisation: up -> 8	nouvelle position: (1421 ; 555)
actualisation: forward -> 3	nouvelle position: (1424 ; 555)
actualisation: forward -> 5	nouvelle position: (1429 ; 555)
actualisation: forward -> 3	nouvelle position: (1432 ; 555)
actualisation: down -> 6	nouvelle position: (1432 ; 561)
actualisation: down -> 1	nouvelle position: (1432 ; 562)
actualisation: down -> 9	nouvelle position: (1432 ; 571)
actualisation: up -> 9	nouvelle position: (1432 ; 562)
actualisation: forward -> 5	nouvelle position: (1437 ; 562)
actualisation: down -> 1	nouvelle position: (1437 ; 563)
actualisation: down -> 1	nouvelle position: (1437 ; 564)
actualisation: down -> 8	nouvelle position: (1437 ; 572)
actualisation: forward -> 8	nouvelle position: (1445 ; 572)
actualisation: up -> 2	nouvelle position: (1445 ; 570)
actualisation: down -> 1	nouvelle position: (1445 ; 571)
actualisation: down -> 2	nouvelle position: (1445 ; 573)
actualisation: down -> 6	nouvelle position: (1445 ; 579)
actualisation: down -> 3	nouvelle position: (1445 ; 582)
actualisation: forward -> 7	nouvelle position: (1452 ; 582)
actualisation: forward -> 1	nouvelle position: (1453 ; 582)
actualisation: down -> 4	nouvelle position: (1453 ; 586)
actualisation: up -> 9	nouvelle position: (1453 ; 577)
actualisation: down -> 7	nouvelle position: (1453 ; 584)
actualisation: down -> 6	nouvelle position: (1453 ; 590)
actualisation: down -> 9	nouvelle position: (1453 ; 599)
actualisation: forward -> 5	nouvelle position: (1458 ; 599)
actualisation: forward -> 4	nouvelle position: (1462 ; 599)
actualisation: forward -> 9	nouvelle position: (1471 ; 599)
actualisation: up -> 7	nouvelle position: (1471 ; 592)
actualisation: forward -> 5	nouvelle position: (1476 ; 592)
actualisation: down -> 6	nouvelle position: (1476 ; 598)
actualisation: forward -> 9	nouvelle position: (1485 ; 598)
actualisation: forward -> 2	nouvelle position: (1487 ; 598)
actualisation: forward -> 8	nouvelle position: (1495 ; 598)
actualisation: up -> 9	nouvelle position: (1495 ; 589)
actualisation: forward -> 2	nouvelle position: (1497 ; 589)
actualisation: down -> 8	nouvelle position: (1497 ; 597)
actualisation: up -> 8	nouvelle position: (1497 ; 589)
actualisation: down -> 8	nouvelle position: (1497 ; 597)
actualisation: down -> 8	nouvelle position: (1497 ; 605)
actualisation: forward -> 2	nouvelle position: (1499 ; 605)
actualisation: down -> 1	nouvelle position: (1499 ; 606)
actualisation: forward -> 5	nouvelle position: (1504 ; 606)
actualisation: down -> 4	nouvelle position: (1504 ; 610)
actualisation: up -> 2	nouvelle position: (1504 ; 608)
actualisation: forward -> 8	nouvelle position: (1512 ; 608)
actualisation: up -> 4	nouvelle position: (1512 ; 604)
actualisation: up -> 8	nouvelle position: (1512 ; 596)
actualisation: forward -> 4	nouvelle position: (1516 ; 596)
actualisation: forward -> 6	nouvelle position: (1522 ; 596)
actualisation: forward -> 6	nouvelle position: (1528 ; 596)
actualisation: forward -> 3	nouvelle position: (1531 ; 596)
actualisation: forward -> 5	nouvelle position: (1536 ; 596)
actualisation: forward -> 4	nouvelle position: (1540 ; 596)
actualisation: down -> 6	nouvelle position: (1540 ; 602)
actualisation: up -> 6	nouvelle position: (1540 ; 596)
actualisation: forward -> 7	nouvelle position: (1547 ; 596)
actualisation: up -> 3	nouvelle position: (1547 ; 593)
actualisation: down -> 1	nouvelle position: (1547 ; 594)
actualisation: down -> 1	nouvelle position: (1547 ; 595)
actualisation: down -> 9	nouvelle position: (1547 ; 604)
actualisation: forward -> 6	nouvelle position: (1553 ; 604)
actualisation: down -> 9	nouvelle position: (1553 ; 613)
actualisation: forward -> 2	nouvelle position: (1555 ; 613)
actualisation: down -> 7	nouvelle position: (1555 ; 620)
actualisation: down -> 2	nouvelle position: (1555 ; 622)
actualisation: down -> 5	nouvelle position: (1555 ; 627)
actualisation: forward -> 3	nouvelle position: (1558 ; 627)
actualisation: down -> 4	nouvelle position: (1558 ; 631)
actualisation: down -> 8	nouvelle position: (1558 ; 639)
actualisation: down -> 3	nouvelle position: (1558 ; 642)
actualisation: forward -> 6	nouvelle position: (1564 ; 642)
actualisation: up -> 9	nouvelle position: (1564 ; 633)
actualisation: forward -> 1	nouvelle position: (1565 ; 633)
actualisation: forward -> 4	nouvelle position: (1569 ; 633)
actualisation: forward -> 8	nouvelle position: (1577 ; 633)
actualisation: up -> 9	nouvelle position: (1577 ; 624)
actualisation: down -> 5	nouvelle position: (1577 ; 629)
actualisation: up -> 5	nouvelle position: (1577 ; 624)
actualisation: up -> 9	nouvelle position: (1577 ; 615)
actualisation: forward -> 6	nouvelle position: (1583 ; 615)
actualisation: up -> 2	nouvelle position: (1583 ; 613)
actualisation: forward -> 7	nouvelle position: (1590 ; 613)
actualisation: up -> 5	nouvelle position: (1590 ; 608)
actualisation: forward -> 8	nouvelle position: (1598 ; 608)
actualisation: forward -> 6	nouvelle position: (1604 ; 608)
actualisation: down -> 2	nouvelle position: (1604 ; 610)
actualisation: down -> 7	nouvelle position: (1604 ; 617)
actualisation: up -> 8	nouvelle position: (1604 ; 609)
actualisation: up -> 3	nouvelle position: (1604 ; 606)
actualisation: forward -> 4	nouvelle position: (1608 ; 606)
actualisation: forward -> 1	nouvelle position: (1609 ; 606)
actualisation: down -> 8	nouvelle position: (1609 ; 614)
actualisation: down -> 4	nouvelle position: (1609 ; 618)
actualisation: forward -> 6	nouvelle position: (1615 ; 618)
actualisation: forward -> 6	nouvelle position: (1621 ; 618)
actualisation: up -> 6	nouvelle position: (1621 ; 612)
actualisation: up -> 3	nouvelle position: (1621 ; 609)
actualisation: up -> 7	nouvelle position: (1621 ; 602)
actualisation: forward -> 6	nouvelle position: (1627 ; 602)
actualisation: up -> 2	nouvelle position: (1627 ; 600)
actualisation: down -> 8	nouvelle position: (1627 ; 608)
actualisation: forward -> 1	nouvelle position: (1628 ; 608)
actualisation: forward -> 3	nouvelle position: (1631 ; 608)
actualisation: down -> 3	nouvelle position: (1631 ; 611)
actualisation: forward -> 8	nouvelle position: (1639 ; 611)
actualisation: forward -> 5	nouvelle position: (1644 ; 611)
actualisation: forward -> 3	nouvelle position: (1647 ; 611)
actualisation: forward -> 9	nouvelle position: (1656 ; 611)
actualisation: down -> 6	nouvelle position: (1656 ; 617)
actualisation: forward -> 9	nouvelle position: (1665 ; 617)
actualisation: up -> 7	nouvelle position: (1665 ; 610)
actualisation: down -> 3	nouvelle position: (1665 ; 613)
actualisation: down -> 8	nouvelle position: (1665 ; 621)
actualisation: forward -> 4	nouvelle position: (1669 ; 621)
actualisation: down -> 9	nouvelle position: (1669 ; 630)
actualisation: up -> 8	nouvelle position: (1669 ; 622)
actualisation: up -> 1	nouvelle position: (1669 ; 621)
actualisation: forward -> 2	nouvelle position: (1671 ; 621)
actualisation: down -> 2	nouvelle position: (1671 ; 623)
actualisation: forward -> 1	nouvelle position: (1672 ; 623)
actualisation: down -> 8	nouvelle position: (1672 ; 631)
actualisation: forward -> 7	nouvelle position: (1679 ; 631)
actualisation: up -> 4	nouvelle position: (1679 ; 627)
actualisation: down -> 1	nouvelle position: (1679 ; 628)
actualisation: forward -> 8	nouvelle position: (1687 ; 628)
actualisation: down -> 2	nouvelle position: (1687 ; 630)
actualisation: forward -> 3	nouvelle position: (1690 ; 630)
actualisation: forward -> 9	nouvelle position: (1699 ; 630)
actualisation: down -> 7	nouvelle position: (1699 ; 637)
actualisation: up -> 4	nouvelle position: (1699 ; 633)
actualisation: up -> 2	nouvelle position: (1699 ; 631)
actualisation: forward -> 1	nouvelle position: (1700 ; 631)
actualisation: down -> 2	nouvelle position: (1700 ; 633)
actualisation: up -> 8	nouvelle position: (1700 ; 625)
actualisation: forward -> 4	nouvelle position: (1704 ; 625)
actualisation: down -> 1	nouvelle position: (1704 ; 626)
actualisation: forward -> 5	nouvelle position: (1709 ; 626)
actualisation: forward -> 1	nouvelle position: (1710 ; 626)
actualisation: down -> 5	nouvelle position: (1710 ; 631)
actualisation: forward -> 1	nouvelle position: (1711 ; 631)
actualisation: up -> 2	nouvelle position: (1711 ; 629)
actualisation: forward -> 6	nouvelle position: (1717 ; 629)
actualisation: down -> 5	nouvelle position: (1717 ; 634)
actualisation: down -> 8	nouvelle position: (1717 ; 642)
actualisation: down -> 3	nouvelle position: (1717 ; 645)
actualisation: down -> 2	nouvelle position: (1717 ; 647)
actualisation: forward -> 1	nouvelle position: (1718 ; 647)
actualisation: forward -> 5	nouvelle position: (1723 ; 647)
actualisation: down -> 8	nouvelle position: (1723 ; 655)
actualisation: down -> 1	nouvelle position: (1723 ; 656)
actualisation: forward -> 5	nouvelle position: (1728 ; 656)
actualisation: down -> 7	nouvelle position: (1728 ; 663)
actualisation: down -> 4	nouvelle position: (1728 ; 667)
actualisation: forward -> 5	nouvelle position: (1733 ; 667)
actualisation: down -> 1	nouvelle position: (1733 ; 668)
actualisation: down -> 1	nouvelle position: (1733 ; 669)
actualisation: forward -> 9	nouvelle position: (1742 ; 669)
actualisation: down -> 7	nouvelle position: (1742 ; 676)
actualisation: up -> 9	nouvelle position: (1742 ; 667)
actualisation: down -> 6	nouvelle position: (1742 ; 673)
actualisation: forward -> 4	nouvelle position: (1746 ; 673)
actualisation: up -> 8	nouvelle position: (1746 ; 665)
actualisation: forward -> 6	nouvelle position: (1752 ; 665)
actualisation: forward -> 1	nouvelle position: (1753 ; 665)
actualisation: up -> 6	nouvelle position: (1753 ; 659)
actualisation: forward -> 3	nouvelle position: (1756 ; 659)
actualisation: down -> 3	nouvelle position: (1756 ; 662)
actualisation: up -> 6	nouvelle position: (1756 ; 656)
actualisation: forward -> 2	nouvelle position: (1758 ; 656)
actualisation: down -> 2	nouvelle position: (1758 ; 658)
actualisation: forward -> 3	nouvelle position: (1761 ; 658)
actualisation: down -> 2	nouvelle position: (1761 ; 660)
actualisation: up -> 4	nouvelle position: (1761 ; 656)
actualisation: down -> 6	nouvelle position: (1761 ; 662)
actualisation: forward -> 4	nouvelle position: (1765 ; 662)
actualisation: down -> 6	nouvelle position: (1765 ; 668)
actualisation: down -> 4	nouvelle position: (1765 ; 672)
actualisation: up -> 2	nouvelle position: (1765 ; 670)
actualisation: down -> 2	nouvelle position: (1765 ; 672)
actualisation: up -> 5	nouvelle position: (1765 ; 667)
actualisation: up -> 2	nouvelle position: (1765 ; 665)
actualisation: down -> 9	nouvelle position: (1765 ; 674)
actualisation: down -> 5	nouvelle position: (1765 ; 679)
actualisation: forward -> 1	nouvelle position: (1766 ; 679)
actualisation: down -> 6	nouvelle position: (1766 ; 685)
actualisation: forward -> 4	nouvelle position: (1770 ; 685)
actualisation: forward -> 9	nouvelle position: (1779 ; 685)
actualisation: down -> 1	nouvelle position: (1779 ; 686)
actualisation: down -> 9	nouvelle position: (1779 ; 695)
actualisation: forward -> 3	nouvelle position: (1782 ; 695)
actualisation: forward -> 8	nouvelle position: (1790 ; 695)
actualisation: forward -> 9	nouvelle position: (1799 ; 695)
actualisation: down -> 4	nouvelle position: (1799 ; 699)
actualisation: down -> 1	nouvelle position: (1799 ; 700)
actualisation: up -> 1	nouvelle position: (1799 ; 699)
actualisation: up -> 7	nouvelle position: (1799 ; 692)
actualisation: down -> 5	nouvelle position: (1799 ; 697)
actualisation: down -> 3	nouvelle position: (1799 ; 700)
actualisation: down -> 2	nouvelle position: (1799 ; 702)
actualisation: down -> 8	nouvelle position: (1799 ; 710)
actualisation: forward -> 5	nouvelle position: (1804 ; 710)
actualisation: up -> 1	nouvelle position: (1804 ; 709)
actualisation: down -> 4	nouvelle position: (1804 ; 713)
actualisation: down -> 8	nouvelle position: (1804 ; 721)
actualisation: down -> 8	nouvelle position: (1804 ; 729)
actualisation: forward -> 1	nouvelle position: (1805 ; 729)
actualisation: down -> 5	nouvelle position: (1805 ; 734)
actualisation: forward -> 7	nouvelle position: (1812 ; 734)
actualisation: forward -> 9	nouvelle position: (1821 ; 734)
actualisation: forward -> 5	nouvelle position: (1826 ; 734)
actualisation: forward -> 2	nouvelle position: (1828 ; 734)
actualisation: down -> 9	nouvelle position: (1828 ; 743)
actualisation: up -> 1	nouvelle position: (1828 ; 742)
actualisation: down -> 6	nouvelle position: (1828 ; 748)
actualisation: down -> 5	nouvelle position: (1828 ; 753)
actualisation: forward -> 4	nouvelle position: (1832 ; 753)
actualisation: forward -> 3	nouvelle position: (1835 ; 753)
actualisation: down -> 4	nouvelle position: (1835 ; 757)
actualisation: down -> 3	nouvelle position: (1835 ; 760)
actualisation: down -> 8	nouvelle position: (1835 ; 768)
actualisation: forward -> 6	nouvelle position: (1841 ; 768)
actualisation: down -> 2	nouvelle position: (1841 ; 770)
actualisation: forward -> 7	nouvelle position: (1848 ; 770)
actualisation: down -> 7	nouvelle position: (1848 ; 777)
actualisation: forward -> 8	nouvelle position: (1856 ; 777)
actualisation: forward -> 1	nouvelle position: (1857 ; 777)
actualisation: forward -> 7	nouvelle position: (1864 ; 777)
actualisation: forward -> 8	nouvelle position: (1872 ; 777)
actualisation: forward -> 6	nouvelle position: (1878 ; 777)
dernière position: (1878 ; 777) réponse au problème: 1459206
